date,price,total_volume,market_cap
2021-08-18,0.06777412266895054,63222.592869670116,0.0
2021-08-19,0.07099227338293086,75276.83527219693,0.0
2021-08-20,0.06793614214885416,60637.48589770421,0.0
2021-08-21,0.07199509820607962,82176.67019266778,0.0
2021-08-22,0.06960280453354206,57295.38606582484,0.0
2021-08-23,0.07198526954708051,72257.08664474299,0.0
2021-08-24,0.07297834967213496,60371.90826761758,0.0
2021-08-25,0.07324838542611374,76343.51353190668,0.0
2021-08-26,0.07282041420288186,61905.78322000599,0.0
2021-08-27,0.0697006970069701,100800.30533005335,0.0
2021-08-28,0.07063398518493029,66655.44756566553,0.0
2021-08-29,0.07046191701151998,59735.54307124484,0.0
2021-08-30,0.07089202547787815,59531.36571897175,0.0
2021-08-31,0.07097978855064423,64292.571861316035,0.0
2021-09-01,0.0696918943345816,83673.73446064287,0.0
2021-09-02,0.0723117709896592,69855.97502648976,0.0
2021-09-03,0.06856605893364864,77064.90901736924,0.0
2021-09-04,0.0711226476314081,104718.48570019458,0.0
2021-09-05,0.0687865022712524,57401.04433484747,0.0
2021-09-06,0.06721864257515432,73697.40792305101,0.0
2021-09-07,0.06984233922594091,67987.9692456208,0.0
2021-09-08,0.06952441144016991,61661.283935580424,0.0
2021-09-09,0.06842882271029739,63586.938810115076,0.0
2021-09-10,0.06588501657181207,58729.066373552654,0.0
2021-09-11,0.061005827167244876,57124.396689963985,0.0
2021-09-12,0.06502161691074693,59540.2874527931,0.0
2021-09-13,0.05989493756376119,50105.263948953965,0.0
2021-09-14,0.05553379785145822,46426.305539575114,0.0
2021-09-15,0.05146290207817104,43474.11971491963,0.0
2021-09-16,0.05386516671410211,49189.704717024746,0.0
2021-09-17,0.04793879609029886,107482.71824736788,0.0
2021-09-18,0.05016179911512459,53084.580175491494,0.0
2021-09-19,0.05468879717139755,55175.67348531144,0.0
2021-09-20,0.05525706528865702,57027.67682540256,0.0
2021-09-21,0.04836580102799167,49622.55396261735,0.0
2021-09-22,0.05020096175134345,51975.144061174724,0.0
2021-09-23,0.04795227282636331,49141.30361716128,0.0
2021-09-24,0.048139630013398944,50355.088477456884,0.0
2021-09-25,0.049500177992237535,51748.20976568737,0.0
2021-09-26,0.05031624548362158,52510.077561841055,0.0
2021-09-27,0.04927879534106116,51271.261712052474,0.0
2021-09-28,0.050218317437332315,54362.30235908734,0.0
2021-09-29,0.05265657365215312,55290.5618325126,0.0
