date,price,total_volume,market_cap
2021-12-26,0.48429253327171917,667722.7611782956,23361278.932786006
2021-12-27,0.46085955329940254,261535.0025376005,22279323.775246248
2021-12-28,0.47391059101090294,134930.22163332938,22960827.014114764
2021-12-29,0.4235678340788517,192603.02550262,20535258.007158063
2021-12-30,0.41363825051992065,44137.60825671804,20034535.376603037
2021-12-31,0.3926540037867675,180855.10169500537,19090126.388270427
2022-01-01,0.3693814670487713,240826.7844474065,17925189.08868231
2022-01-02,0.3704243447198881,272859.2211718221,17886481.836989466
2022-01-03,0.3940292629192323,98241.26117871715,19064948.909530073
2022-01-04,0.38686422792682823,78270.1821690104,18744754.81540575
2022-01-05,0.3961237167102524,49334.133481527155,19235736.455424912
2022-01-06,0.36875182488738684,28258.882217667764,17878879.81788442
2022-01-07,0.45560668428181306,1183547.4105962967,22062074.434595764
2022-01-08,0.3750631537993475,961658.4946111448,18128884.05476494
2022-01-09,0.3815123058966511,54516.50398126116,18542003.164842058
2022-01-10,0.39943494343963215,34866.86921260334,19333043.507592656
2022-01-11,0.38465760526820225,59175.12956708667,18607527.53818711
2022-01-12,0.39978207719094033,72979.0900645697,19434159.76577135
2022-01-13,0.385830473627175,303166.3239264835,18509544.56813579
2022-01-14,0.38029358963744786,193267.94326053263,18412164.129149735
2022-01-15,0.3847848945295018,112338.0439166053,18655034.36320943
2022-01-16,0.38578758835549964,72303.97479031974,18645579.380534355
2022-01-17,0.38169676248507023,32787.46811305236,18470111.33432269
2022-01-18,0.3697919878431423,36781.63704535293,17905399.644913707
2022-01-19,0.35571247602741457,248989.90667809555,17029484.486983508
2022-01-20,0.31557090520981934,344941.79262598726,15267123.919819893
2022-01-21,0.3096292571291261,285788.25356625946,14984130.005400551
2022-01-22,0.2583447093058075,154092.02870327752,12499767.539202053
2022-01-23,0.265313998695527,268572.8275419433,12671181.381699633
2022-01-24,0.27491395069695296,48138.92137997364,13592928.98515789
2022-01-25,0.27099971978680854,124403.03067127042,12966581.411767649
2022-01-26,0.28485615629171596,193834.2958705403,13802039.736366233
2022-01-27,0.257590904055267,142419.27693938708,12477461.152302979
2022-01-28,0.2785253732092984,170799.96737141153,13459097.28552141
2022-01-29,0.28617277626909055,34093.030745332864,13856968.524814816
2022-01-30,0.2761100048466917,87672.98883972621,13353399.464094343
2022-01-31,0.2774209815020598,89427.51199588466,13456308.811392201
2022-02-01,0.30438709252479323,219181.9130140309,14706099.631991224
2022-02-02,0.29834068991284957,158056.7177558804,14468890.890543843
2022-02-03,0.29832666382108836,107604.08830301366,14436624.710667646
2022-02-04,0.3091470801581611,90097.97816804549,14918204.749928901
2022-02-05,0.3948429477661099,585261.009816678,19168465.867123254
2022-02-06,0.39595766125817167,61584.147071117004,19205384.58153993
2022-02-07,0.38715554906973926,54175.77007124471,18769854.059163548
2022-02-08,0.4020093413930408,16905.30007858396,19476877.96659758
2022-02-09,0.40571096698426673,62716.67901254857,19576879.880773626
2022-02-10,0.41576358304278144,90311.45966803927,19909940.6046034
2022-02-11,0.38068095054982537,130682.57853191659,18437524.9626764
2022-02-12,0.3603351188515326,28849.513963227186,17427887.11131862
2022-02-13,0.38503454110055035,133949.73572059657,18628905.704293925
2022-02-14,0.37416689901926214,261887.60598365677,18079913.92948521
2022-02-15,0.3665554772357469,46353.91835595207,17737150.480277784
2022-02-16,0.3777131774501674,144455.9991478792,18146365.9487296
2022-02-17,0.38838653843884874,70738.35814090093,18712212.145957112
2022-02-18,0.36610998731177946,115170.52561565036,17861024.8939748
2022-02-19,0.37572723288302556,219423.52001900531,18154801.12786989
2022-02-20,0.36107547584891836,51404.126386552154,17678363.29770728
2022-02-21,0.3495611276257096,90667.6808672405,16940995.162947766
2022-02-22,0.3494501040699481,112677.90937353487,17144152.124207716
2022-02-23,0.34784856367421335,144086.72082464237,16839713.1803604
2022-02-24,0.3393914694349536,172960.7807385986,16434616.404895822
2022-02-25,0.2984287474024465,209608.75162542972,14456383.323697083
2022-02-26,0.32124133416174483,128412.42202204483,15546201.935836684
2022-02-27,0.3278944539038566,11720.16722344256,15788662.209660197
2022-02-28,0.28397668067901444,125599.17738204662,14083103.899415337
2022-03-01,0.3106382659408844,102407.34138791,15076209.936038783
2022-03-02,0.3282656594938823,115368.42959756519,15806802.901907872
2022-03-03,0.3268456943319464,9432.320255197079,15845069.073383084
2022-03-04,0.31052649534352966,22814.879239260987,15045267.227013554
2022-03-05,0.30270569172897155,26925.912208056026,14502329.338125294
2022-03-06,0.30514808196629845,35724.1514086916,14762628.983574767
2022-03-07,0.277004582493618,4858.659853079765,13414952.9128068
